customerid,ordercount,totalspent
5198,101,219365.54
2217,90,219364.66
9655,104,219361.21
8648,99,219355.36
4362,95,219335.02
1690,105,219327.31
9101,93,219318.34
5772,96,219306.34
1981,98,219292.19
2615,101,219285.25
8796,102,219281.33
6342,104,219263.95
476,96,219252.98
217,113,219245.08
1515,103,219227.79
9904,92,219216.94
7020,98,219216.67
460,99,219215.19
7449,98,219210.76
3909,96,219208.53
5016,95,219207.24
253,102,219195.33
9944,97,219166.31
9464,86,219146.24
4318,91,219125.77
4698,98,219117.83
8415,98,219113.93
6688,92,219111.42
8488,93,219098.63
6960,91,219095.52
4475,103,219094.11
7419,106,219083.99
2370,91,219065.71
2071,103,219055.29
7050,88,219047.61
3921,93,219033.82
9647,106,219020.71
9761,96,219017.22
8676,108,219009.42
3569,94,219006.14
473,104,218997.66
8969,97,218983.82
6668,93,218983.81
7484,99,218982.68
6987,89,218977.76
9418,93,218972.42
9041,93,218956.92
1510,102,218956.32
5144,91,218953.75
8456,104,218946.91
3113,104,218943.92
8028,99,218942.51
8321,96,218939.03
7475,86,218919.73
8319,83,218908.46
5808,92,218890.45
166,97,218875.16
5702,100,218852.49
1253,102,218851.18
7574,102,218849.65
2449,115,218842.96
6871,101,218830.58
4704,102,218822.09
5822,97,218809.61
5123,94,218809.49
3115,96,218795.06
3720,94,218791.82
7438,95,218791.69
245,91,218786.28
6650,97,218779.61
8678,88,218777.59
8948,86,218773.51
7517,99,218763.30
7302,99,218750.73
1545,101,218750.15
4384,103,218747.51
8165,98,218743.98
1554,93,218738.60
7680,104,218735.84
3744,104,218720.93
641,90,218716.40
8891,102,218716.31
8873,96,218714.54
7815,99,218713.66
7112,92,218688.48
4390,94,218674.11
3340,103,218671.94
2179,96,218668.04
7959,100,218666.41
857,94,218664.31
364,99,218647.32
6598,103,218641.79
912,88,218615.74
4165,91,218615.73
5092,102,218614.91
2399,101,218611.24
7795,101,218599.29
7098,92,218598.61
602,85,218597.55
662,97,218592.38
7819,94,218591.48
646,99,218586.30
997,103,218576.40
255,100,218566.53
1788,100,218548.31
4006,87,218531.26
1419,100,218510.98
8863,106,218510.12
5552,108,218509.72
9785,102,218507.80
3804,105,218499.64
4455,98,218493.15
8052,87,218489.87
739,86,218482.46
2355,94,218469.96
4212,102,218454.79
1596,98,218451.41
4467,101,218447.55
8031,88,218440.95
1289,91,218424.01
3557,81,218421.26
504,97,218418.35
5029,96,218407.81
4657,97,218404.03
1141,95,218400.58
8940,94,218398.03
152,93,218396.63
2433,102,218383.64
5760,100,218360.78
6133,98,218352.20
871,105,218343.90
4412,98,218335.28
1598,92,218326.92
617,104,218325.12
695,99,218322.84
3747,100,218305.22
6129,94,218293.64
8714,95,218284.56
6348,105,218283.89
9833,102,218264.45
2040,105,218260.22
4294,97,218254.60
7964,101,218250.06
6182,96,218239.25
9698,93,218227.62
5079,103,218222.41
1459,82,218221.55
6601,94,218220.59
6675,105,218208.94
3012,99,218208.49
6531,95,218171.32
319,95,218169.17
674,92,218156.79
9233,100,218147.02
3838,98,218134.84
3974,99,218126.71
4710,96,218120.25
7155,89,218114.65
4683,97,218111.26
9636,96,218110.07
1687,106,218105.78
187,91,218101.98
63,90,218101.82
4094,104,218100.10
4927,102,218090.51
7094,94,218083.08
3022,93,218082.67
3178,96,218070.29
6420,85,218057.60
1151,107,218053.82
2419,87,218044.84
4897,98,218044.38
7888,105,218028.69
8187,85,218026.94
6612,102,218009.47
9425,99,218007.90
9916,84,217994.26
5106,91,217986.48
7132,90,217984.24
4250,111,217958.19
4198,90,217956.81
9017,109,217954.92
4836,96,217942.66
4033,93,217936.06
7470,101,217933.28
7799,96,217906.16
4549,96,217898.38
2814,97,217893.29
161,95,217890.98
6513,106,217884.64
9774,97,217877.93
621,101,217869.29
4775,91,217868.65
7185,99,217860.30
830,100,217855.90
732,92,217848.82
4164,94,217845.23
8708,99,217841.28
2551,96,217837.10
7927,95,217836.09
4407,89,217832.42
2894,103,217828.40
4947,101,217828.25
7324,97,217823.75
7734,94,217820.64
7751,98,217818.10
2492,86,217810.44
1659,100,217805.70
1430,96,217802.35
5663,96,217801.87
8069,95,217795.62
9728,99,217781.80
700,100,217774.80
4991,113,217774.36
6319,92,217765.35
8295,94,217764.39
2390,102,217759.54
5449,99,217756.46
779,105,217746.95
6766,94,217736.52
8051,86,217731.96
744,83,217730.52
3980,94,217728.52
2056,105,217725.69
5740,92,217719.39
1107,100,217718.06
372,101,217715.54
1465,106,217700.00
3465,98,217679.46
6968,91,217678.88
710,94,217677.68
1727,85,217677.51
7254,105,217674.23
7534,89,217671.94
5741,102,217646.47
3215,99,217640.34
4135,96,217636.96
1219,97,217624.42
1967,104,217619.94
9350,106,217610.48
1620,95,217607.25
6626,97,217590.97
3788,92,217590.24
3999,91,217589.08
1933,105,217585.65
4789,93,217584.58
9278,95,217578.41
5182,90,217576.84
1751,103,217565.22
6118,92,217561.08
8460,102,217546.89
5706,90,217539.86
4509,93,217538.08
5851,96,217532.00
8258,96,217524.99
5183,105,217523.10
3623,95,217520.20
3861,102,217518.48
6283,97,217518.16
8111,87,217510.71
562,98,217507.08
6613,103,217500.00
5336,97,217499.57
743,104,217498.03
9881,92,217468.63
7205,105,217462.31
1110,98,217454.73
495,89,217450.14
687,92,217449.07
7059,102,217447.89
8681,93,217447.00
8427,107,217441.43
758,94,217421.18
7358,89,217418.63
1148,96,217410.79
6039,92,217410.00
9323,106,217392.97
5693,94,217392.10
7426,91,217389.48
7387,93,217389.25
3435,103,217384.78
8205,93,217376.05
6325,95,217375.88
7854,88,217375.00
7837,89,217365.67
4159,100,217363.20
1507,97,217359.48
8867,95,217347.73
4484,98,217335.10
568,104,217332.42
4058,94,217313.76
6369,95,217308.13
9939,96,217294.08
1823,91,217282.28
8836,92,217277.50
5501,95,217275.52
4010,95,217268.35
8024,100,217266.27
7715,95,217259.45
6227,92,217254.03
8422,101,217253.45
8672,103,217242.31
2082,97,217238.64
6274,103,217236.92
3908,94,217221.26
6979,89,217212.25
5480,96,217204.66
4761,103,217200.77
3209,98,217198.17
5356,99,217180.55
6341,97,217177.56
9533,93,217167.03
597,98,217164.69
8400,89,217157.97
6347,101,217154.16
35,91,217124.83
603,96,217124.73
7391,92,217120.36
9579,102,217120.05
7757,102,217116.97
352,97,217114.20
9518,91,217098.08
3972,102,217091.94
1331,98,217086.98
7943,107,217075.46
1273,107,217064.48
1208,100,217058.85
9082,102,217057.75
1878,96,217046.98
2957,95,217043.26
3801,101,217040.04
7081,100,217026.67
981,102,216981.13
2096,98,216976.90
8626,100,216975.77
8833,88,216971.45
1157,95,216948.89
8578,97,216942.53
8732,95,216938.69
7300,100,216929.07
3056,87,216927.59
4421,95,216924.66
482,95,216918.44
4910,92,216917.54
8433,93,216916.41
2295,101,216912.48
2391,94,216910.77
6944,96,216906.10
8744,95,216895.33
8794,93,216889.58
4303,100,216880.76
7058,104,216871.64
84,96,216845.27
5833,98,216837.35
6198,96,216836.30
6111,88,216835.57
3813,111,216830.95
7270,93,216829.59
7312,96,216825.17
1854,99,216817.37
8629,95,216805.94
1906,97,216805.68
7986,87,216802.44
8221,87,216797.11
3949,96,216794.11
7250,91,216785.58
542,97,216776.02
8690,104,216756.42
6330,95,216754.63
7822,96,216754.16
5416,100,216749.60
2094,96,216745.44
9055,93,216740.84
5237,89,216733.72
9629,105,216725.94
3139,92,216718.64
2868,91,216712.98
1488,88,216710.38
2614,92,216709.90
3005,89,216706.73
1517,94,216703.41
2036,96,216697.15
9492,104,216685.45
1292,91,216660.37
4160,103,216655.42
8058,96,216653.83
5605,91,216620.85
3171,99,216619.29
4884,93,216587.82
3001,101,216581.18
6146,93,216563.50
1552,95,216554.63
807,87,216553.36
8424,97,216547.01
643,90,216541.54
3162,91,216539.91
4225,96,216539.47
2850,86,216531.47
6414,99,216526.52
1231,87,216524.19
6904,94,216515.54
1993,99,216514.89
7133,91,216512.35
5101,100,216512.01
2804,95,216492.35
9389,102,216485.16
8551,95,216478.12
3307,97,216475.47
7533,99,216473.70
2977,97,216471.86
5816,94,216470.46
6502,92,216467.46
23,104,216461.74
8036,91,216461.70
4473,90,216443.75
2264,102,216441.86
168,104,216433.91
6174,98,216406.88
8311,102,216405.53
3952,98,216393.58
9038,97,216381.67
7684,97,216352.81
503,92,216351.75
3371,91,216350.12
1154,103,216344.54
5807,97,216343.87
5944,97,216342.76
6158,93,216336.40
1842,96,216334.53
8646,104,216334.50
9966,90,216322.14
6544,103,216319.89
9921,94,216316.95
6774,91,216312.03
722,93,216273.42
1113,86,216261.13
7444,84,216252.54
523,94,216244.70
2155,84,216233.73
6088,94,216200.42
5630,93,216197.11
2200,104,216195.99
1197,100,216193.40
8810,101,216183.13
9155,98,216176.75
7453,97,216165.23
3876,92,216163.50
6237,97,216162.02
2476,89,216157.84
9302,102,216141.72
2288,102,216116.62
6461,95,216115.31
1662,97,216110.78
8214,96,216092.23
6861,90,216087.04
8687,98,216042.38
7658,90,216024.11
5690,94,216021.44
6614,104,216016.05
3273,100,216015.06
9972,97,216006.67
232,93,216002.06
1412,96,215990.06
6922,98,215985.51
8740,95,215981.43
5565,96,215977.23
1909,94,215970.44
1984,95,215957.87
1291,102,215953.00
9897,92,215936.73
9666,102,215920.56
9001,96,215916.13
4200,110,215915.44
1816,89,215909.60
1184,100,215900.96
7284,92,215895.53
3482,102,215889.57
1782,100,215886.58
6813,89,215874.44
2314,94,215865.47
8656,99,215859.56
3334,96,215855.16
3330,95,215847.74
5309,103,215841.95
3396,96,215832.90
3290,95,215815.89
6760,103,215815.41
1525,92,215812.10
3839,99,215804.03
1389,102,215796.42
7390,90,215794.16
3328,99,215788.06
3118,92,215787.51
725,103,215764.38
5192,95,215759.75
1785,91,215754.24
9699,96,215748.91
4129,105,215738.64
2828,100,215737.93
6059,93,215736.68
6910,103,215736.23
3945,98,215720.53
1245,95,215713.08
9992,106,215709.16
9591,96,215688.96
6220,83,215688.02
4417,91,215683.47
2277,92,215671.44
8306,99,215669.50
3341,102,215668.88
2809,100,215658.34
5881,94,215657.90
1613,97,215651.64
6615,96,215646.11
1569,95,215632.95
8927,100,215629.51
6858,88,215604.94
7767,94,215598.00
6819,93,215593.10
4661,89,215591.58
9158,97,215591.49
3339,91,215583.98
7708,96,215580.79
5658,98,215572.41
9717,92,215568.04
7287,100,215565.33
5836,98,215527.89
3496,93,215526.29
1667,98,215521.52
7900,90,215513.08
815,86,215508.74
8542,107,215508.38
6405,98,215487.21
2350,96,215431.10
7008,91,215429.38
974,88,215412.30
6427,99,215404.35
1277,94,215386.71
9973,90,215372.74
9255,94,215372.54
4494,109,215344.72
2764,102,215332.50
7241,84,215330.15
4450,82,215319.56
177,99,215312.11
7172,96,215306.15
5738,92,215298.40
5458,90,215298.29
2943,94,215294.89
2364,88,215276.20
5322,88,215272.90
8300,97,215265.02
9500,88,215258.02
2711,111,215249.36
9183,101,215236.08
1346,91,215235.61
3513,104,215234.55
4081,99,215233.86
8290,85,215224.79
8365,103,215215.64
8775,99,215192.56
1595,104,215187.93
7794,92,215176.16
9704,101,215172.64
2139,97,215168.91
179,91,215166.45
3204,100,215162.45
9731,99,215151.32
5173,93,215137.42
1379,90,215130.14
9438,103,215129.59
4654,96,215127.59
9014,93,215123.59
9983,89,215115.54
9748,96,215111.11
3843,80,215110.84
9480,96,215106.39
3828,96,215102.20
8358,99,215100.36
4368,93,215081.55
7430,110,215076.85
347,99,215073.69
3356,95,215065.38
5064,93,215034.03
8966,98,215031.72
8636,112,215004.78
9204,95,215001.84
4326,89,215000.01
7035,97,214996.85
3455,102,214996.51
8918,99,214976.72
4321,103,214969.25
1011,102,214956.43
9132,92,214955.86
3220,92,214952.75
5102,93,214951.62
6302,89,214930.30
1765,97,214927.44
9577,93,214910.59
148,95,214888.06
8486,90,214884.32
2829,95,214882.94
4133,90,214881.16
7768,93,214880.24
2033,102,214880.23
6865,93,214871.74
791,91,214870.83
2526,93,214867.79
8856,100,214865.56
4020,99,214857.99
1976,102,214855.90
353,91,214852.17
5323,87,214843.97
3718,99,214843.93
7582,107,214834.23
4925,87,214828.73
3958,102,214822.96
2858,97,214822.79
4395,97,214822.74
7875,106,214822.29
6056,93,214818.79
1334,99,214811.57
7998,89,214810.45
4019,98,214806.84
4605,94,214802.15
3315,94,214791.74
7398,97,214789.18
3946,104,214783.01
7493,94,214779.99
712,100,214776.99
9529,88,214775.93
7816,89,214756.63
9942,96,214732.31
6658,105,214727.65
1750,87,214723.99
1095,92,214720.55
471,90,214720.41
4090,96,214713.66
7722,97,214692.92
7817,94,214692.28
3850,104,214682.26
7018,90,214676.06
4716,92,214673.09
9690,108,214651.18
2400,99,214635.13
9613,99,214630.57
1980,88,214629.01
1118,92,214627.83
6356,100,214611.04
6509,99,214606.88
8475,91,214600.54
9775,92,214593.47
9786,92,214588.99
9503,90,214585.52
8548,95,214582.65
3431,105,214574.57
5091,101,214571.85
4522,99,214560.13
1477,103,214557.52
4024,84,214549.19
3635,102,214540.85
5544,94,214534.51
5316,85,214528.52
634,84,214525.75
6957,96,214515.22
6431,92,214496.44
2019,97,214494.88
9163,106,214491.80
6887,85,214486.74
9196,90,214460.89
2561,88,214450.35
612,90,214443.92
4082,97,214435.62
2925,94,214435.54
235,89,214433.27
175,91,214426.60
3733,96,214426.14
4699,88,214423.42
3820,83,214419.18
4597,100,214371.59
9865,98,214361.27
9851,102,214351.37
4621,94,214328.34
1396,106,214320.75
9248,97,214318.84
5432,93,214311.58
6608,96,214284.82
2125,96,214278.31
6780,91,214275.36
3680,96,214271.32
9634,88,214262.99
3427,94,214257.53
7130,94,214253.56
1268,90,214241.41
6896,95,214237.49
7168,99,214237.20
9766,97,214224.98
1718,94,214222.86
8126,97,214221.44
5374,96,214218.16
5935,100,214209.64
4586,95,214206.01
5203,85,214175.01
2184,92,214141.85
3682,95,214138.88
5388,99,214133.22
7128,91,214125.51
4935,93,214122.79
6750,94,214115.63
2636,92,214112.20
3806,82,214106.11
9113,99,214076.26
520,95,214062.31
8586,90,214045.46
9508,98,214041.64
6713,92,214027.85
4105,104,214027.40
4072,98,214023.57
4182,102,214005.01
2768,104,213987.96
9592,90,213984.27
9789,87,213972.26
4765,89,213968.72
7283,99,213967.42
6486,87,213943.56
5145,91,213905.34
3986,91,213903.86
7615,99,213890.63
7348,87,213883.92
6297,90,213881.06
5678,87,213877.23
8973,92,213873.97
7306,87,213864.97
625,101,213858.60
9354,90,213853.22
6076,90,213822.48
4848,99,213815.35
2986,94,213814.30
9788,83,213784.33
1761,100,213778.00
645,97,213775.64
4539,95,213772.64
2397,98,213770.00
4866,96,213753.49
305,93,213730.24
5682,86,213725.99
5110,102,213724.79
5100,99,213703.67
5649,93,213701.87
6290,94,213693.89
9571,90,213679.18
556,87,213672.47
6995,105,213664.03
147,99,213651.20
7078,95,213637.71
9938,107,213625.69
6276,97,213618.04
5650,101,213609.12
266,91,213607.06
8163,94,213586.98
2185,94,213584.22
241,93,213581.14
7620,94,213580.34
6689,94,213570.20
995,90,213564.22
9372,96,213563.15
665,93,213543.84
8932,97,213532.48
7180,95,213512.12
7515,96,213509.27
8340,86,213493.39
4670,97,213489.33
9813,94,213486.60
2434,99,213476.49
396,90,213471.38
7789,96,213464.92
8458,95,213456.88
5831,96,213455.87
9149,100,213448.14
7026,107,213442.81
8242,97,213424.05
8420,96,213401.65
7295,83,213388.20
7593,91,213382.74
1005,90,213381.50
2681,99,213380.42
3797,93,213377.23
3295,91,213373.25
7665,101,213371.29
7876,92,213369.21
2773,88,213344.00
5503,106,213336.23
6481,104,213327.04
3201,93,213325.44
8868,87,213320.61
1875,88,213307.47
7762,86,213305.54
1796,96,213301.37
8253,103,213290.55
3085,96,213290.35
571,92,213276.31
8366,87,213271.51
1892,98,213267.96
7753,101,213267.31
1797,90,213246.30
1867,92,213244.31
3319,96,213241.42
8728,91,213237.82
100,97,213229.45
3932,89,213226.67
5034,100,213224.86
4234,94,213221.08
6383,102,213217.22
2511,97,213215.94
2898,95,213215.39
7748,96,213197.88
3411,98,213189.86
1973,91,213187.55
7857,106,213183.61
1196,94,213170.19
9605,102,213169.08
7424,98,213165.05
5516,92,213161.99
3859,92,213161.48
4334,87,213160.33
850,92,213159.66
1159,87,213157.76
2855,99,213148.51
5349,93,213128.28
8556,101,213127.53
8944,97,213125.40
5053,88,213117.15
4472,99,213111.92
7461,99,213096.35
455,96,213091.25
6906,94,213077.60
1641,87,213076.16
6151,93,213071.18
6008,93,213065.44
2815,93,213061.94
6753,88,213056.29
6057,93,213054.16
5827,84,213053.18
7237,93,213051.02
9509,96,213008.60
4674,93,213001.39
3948,96,213000.89
3907,97,212983.19
9446,94,212977.14
9305,98,212972.08
4284,95,212969.34
7002,98,212959.63
1395,86,212943.97
4244,95,212939.01
9125,93,212917.07
8320,91,212916.72
7723,97,212901.15
701,94,212895.12
5788,96,212893.22
8508,95,212885.23
8251,94,212870.45
9000,89,212859.57
8880,109,212835.50
7065,101,212833.53
1105,95,212828.05
5283,98,212824.61
4546,98,212814.36
291,100,212801.50
7893,98,212800.62
1497,92,212764.58
7581,88,212759.82
6294,89,212747.30
6210,95,212736.69
1937,84,212733.43
5810,101,212731.50
607,101,212727.14
481,96,212706.59
5265,98,212705.01
585,95,212702.69
1653,100,212700.47
9968,94,212694.53
1223,93,212690.78
6542,94,212689.86
6943,89,212657.63
6287,98,212654.96
6670,101,212645.48
6636,93,212640.63
9814,98,212630.79
2431,90,212622.36
2532,87,212622.13
6726,95,212619.14
5125,96,212609.28
2111,91,212594.28
8054,96,212594.06
1267,89,212589.00
5377,96,212584.83
2916,95,212569.21
9519,83,212564.58
7001,96,212527.52
3874,96,212526.19
5928,93,212522.27
4025,97,212500.83
4056,111,212497.44
7991,96,212497.12
6534,92,212489.85
629,85,212482.30
1091,88,212471.58
5800,90,212458.25
3619,95,212456.36
1912,101,212455.72
8017,100,212443.31
3018,99,212431.40
6928,88,212425.01
6708,100,212398.30
6833,89,212384.89
5562,84,212381.51
4505,89,212373.92
2010,103,212366.98
8050,96,212365.18
6328,96,212358.35
3200,95,212355.36
1366,102,212341.40
4319,97,212332.35
1303,96,212315.75
9291,93,212304.42
5963,97,212301.95
8333,89,212288.14
5471,93,212284.12
6889,95,212272.24
8851,92,212271.27
5325,83,212237.76
4967,99,212228.30
4821,88,212223.54
9197,84,212222.96
1475,94,212187.70
1414,115,212183.00
5504,94,212182.85
4289,99,212178.56
9501,90,212177.30
8718,96,212172.95
7907,91,212170.37
1839,92,212155.15
4986,98,212154.26
8342,95,212141.43
4313,97,212127.14
4492,91,212124.45
1672,91,212122.86
3631,99,212118.24
6551,87,212110.12
3282,92,212040.23
3452,94,212022.83
1463,95,212020.49
8571,92,212004.81
7958,91,211996.32
8049,97,211986.78
7769,86,211981.03
5410,84,211980.65
1601,93,211964.38
93,102,211952.13
6271,97,211923.47
3124,98,211919.30
8312,105,211914.11
8413,94,211908.94
7850,93,211897.05
9771,109,211887.05
932,101,211883.37
8248,95,211870.66
366,99,211861.83
4543,91,211861.43
9340,93,211859.78
626,90,211858.50
7109,94,211855.54
9010,101,211854.40
3429,91,211846.34
8128,94,211842.62
7121,95,211837.74
8693,94,211828.01
1862,99,211825.82
9254,100,211825.49
2575,84,211822.67
3688,89,211822.04
7370,111,211815.36
9098,93,211771.21
2024,94,211733.61
7930,95,211725.35
1153,87,211719.37
1455,90,211710.98
5813,91,211710.45
575,94,211698.02
6443,90,211695.06
2168,86,211682.36
8968,86,211672.78
5068,99,211666.70
5704,97,211664.09
33,97,211656.14
3179,89,211647.98
6683,86,211647.65
17,97,211646.52
9799,91,211638.93
3481,99,211636.31
4108,99,211630.35
9564,99,211624.63
3155,94,211620.41
200,94,211613.60
7903,99,211609.31
7203,89,211599.61
2007,88,211593.82
9050,103,211574.08
9096,96,211573.34
6418,92,211564.99
4442,98,211558.50
861,93,211554.33
841,98,211546.78
8710,90,211520.65
5607,95,211482.69
5122,99,211470.39
680,91,211442.56
8526,98,211437.49
1059,92,211428.00
156,97,211422.81
904,98,211409.29
418,96,211406.77
1599,100,211389.76
7190,86,211376.99
9835,96,211365.13
9079,96,211359.05
7194,94,211357.09
885,94,211347.26
7124,89,211333.22
9967,101,211324.90
9171,91,211323.64
1448,93,211316.88
7729,95,211315.95
1593,90,211303.47
9362,97,211300.57
908,101,211294.13
2507,88,211290.39
4388,98,211285.19
8190,92,211282.57
2556,102,211275.16
5654,95,211259.16
9697,107,211252.93
120,86,211242.88
2133,89,211239.54
6232,98,211236.60
5821,96,211232.86
2104,89,211211.10
3408,98,211206.13
8335,90,211204.53
5387,94,211200.26
4170,96,211199.92
1522,99,211193.81
8082,94,211191.11
8445,93,211187.61
3841,89,211186.90
8622,96,211179.62
5869,92,211170.88
